0.1071430000,0.6030700000,-1.0000000000,1.0000000000
0.0933180000,0.6498540000,1.0000000000,1.0000000000
0.0979263000,0.7054090000,-1.0000000000,1.0000000000
0.1555300000,0.7843570000,1.0000000000,1.0000000000
0.2108290000,0.8662280000,-1.0000000000,1.0000000000
0.3283410000,0.9290940000,-1.0000000000,1.0000000000
0.4297240000,0.9349420000,1.0000000000,1.0000000000
0.6209680000,0.9349420000,1.0000000000,1.0000000000
0.7569120000,0.9100880000,1.0000000000,1.0000000000
0.8191240000,0.8793860000,1.0000000000,1.0000000000
