1.0000000000,0.7503206600,1.3567643600,1.0000000000
-1.0000000000,1.2015118000,-2.7313456100,1.0000000000
1.0000000000,-0.2453365400,0.4611974400,-1.0000000000
-1.0000000000,0.8737596200,0.3543579300,1.0000000000
1.0000000000,-0.4884678400,-0.0173484200,1.0000000000
-1.0000000000,1.2875843100,0.7788743300,1.0000000000
-1.0000000000,0.2728202200,-0.0162550200,-1.0000000000
1.0000000000,0.3636604700,1.6745567700,-1.0000000000
-1.0000000000,-0.2940864800,-1.8728060400,-1.0000000000
-1.0000000000,-1.3703847900,1.8492952500,-1.0000000000
-1.0000000000,-0.5273299200,-1.5543063900,-1.0000000000
-1.0000000000,0.1177477800,-1.0033188100,1.0000000000
-1.0000000000,-0.8640823900,1.0704406200,-1.0000000000
-1.0000000000,0.9126179100,1.4423741400,1.0000000000
1.0000000000,0.2243006500,-2.3171620600,-1.0000000000
1.0000000000,-0.5700069500,-1.2617592100,-1.0000000000
-1.0000000000,-2.0879851900,-0.8398316000,-1.0000000000
-1.0000000000,-1.7479269600,0.9143619800,-1.0000000000
1.0000000000,1.4435284100,0.5274715700,1.0000000000
-1.0000000000,2.1282764700,-0.3614888600,1.0000000000
1.0000000000,-0.9637199200,-0.6630536800,-1.0000000000
1.0000000000,3.0216196200,-3.6780473000,1.0000000000
1.0000000000,-2.2744204900,-1.0802321800,-1.0000000000
-1.0000000000,-0.6264562200,1.1473107900,-1.0000000000
-1.0000000000,1.3575290300,0.5394198300,1.0000000000
1.0000000000,-1.1507457900,-0.1645774000,-1.0000000000
-1.0000000000,0.2388461300,1.8940034000,-1.0000000000
-1.0000000000,2.1468405100,-0.4549954100,1.0000000000
-1.0000000000,-0.9425946300,0.5801280700,1.0000000000
1.0000000000,0.5190710100,1.6272832600,1.0000000000
1.0000000000,-1.0755502000,-0.1259020200,-1.0000000000
-1.0000000000,-1.3539904400,0.5975458100,-1.0000000000
-1.0000000000,-0.4694990200,-0.4715418300,-1.0000000000
-1.0000000000,2.2597828200,-1.2884515700,1.0000000000
1.0000000000,-1.3906682900,1.0603590900,-1.0000000000
-1.0000000000,0.2364958700,0.2677620000,1.0000000000
-1.0000000000,-0.6251308500,3.1760122900,-1.0000000000
1.0000000000,-0.8599835800,0.1108459900,-1.0000000000
1.0000000000,-1.8287800900,-0.1785891600,-1.0000000000
-1.0000000000,-0.9689292200,-0.6262285600,1.0000000000
-1.0000000000,2.7433786200,-2.0317728600,1.0000000000
1.0000000000,-1.0414489700,-0.7437014200,-1.0000000000
-1.0000000000,0.3316857400,-1.0310478700,-1.0000000000
-1.0000000000,0.9818650900,0.9865894600,1.0000000000
1.0000000000,1.2717626200,-2.4327593400,1.0000000000
-1.0000000000,-0.0506512000,-2.0630410200,1.0000000000
-1.0000000000,1.1018382600,-2.4114028300,1.0000000000
1.0000000000,0.8646755600,1.1283562900,1.0000000000
1.0000000000,-1.2010356800,-1.4668846200,-1.0000000000
-1.0000000000,0.5592030100,0.3477494000,1.0000000000
1.0000000000,0.9676210100,0.7159524600,1.0000000000
1.0000000000,1.5630942000,-2.0163574900,1.0000000000
1.0000000000,0.2410485500,2.1100857700,1.0000000000
1.0000000000,-1.4732026100,-1.1093038800,-1.0000000000
1.0000000000,0.0907633800,1.9303478500,1.0000000000
1.0000000000,-0.7754808800,0.3611020600,-1.0000000000
-1.0000000000,0.6023293800,1.3640789800,1.0000000000
-1.0000000000,0.1900605100,2.0746979500,1.0000000000
-1.0000000000,0.9132575300,0.2232939500,1.0000000000
1.0000000000,-1.7418650000,-1.1390728400,-1.0000000000
1.0000000000,1.0459178700,0.7069515500,1.0000000000
-1.0000000000,0.0534279100,1.9688168400,1.0000000000
1.0000000000,-1.1327442600,-0.7980467500,-1.0000000000
-1.0000000000,1.6148812700,-0.6662755900,1.0000000000
1.0000000000,-1.0243309900,-1.7833213100,-1.0000000000
1.0000000000,-0.3199214900,4.9079862800,-1.0000000000
-1.0000000000,0.6992892500,1.5694382200,1.0000000000
1.0000000000,1.4068882500,-2.0846592500,1.0000000000
-1.0000000000,-1.2229140100,0.9758544900,-1.0000000000
1.0000000000,-1.1227707600,-3.2281772900,-1.0000000000
1.0000000000,-0.2917262900,2.6013205100,1.0000000000
-1.0000000000,-1.8165872800,1.2259609500,-1.0000000000
-1.0000000000,1.5522819900,-0.0403884700,1.0000000000
-1.0000000000,0.3202423600,-0.5271449800,-1.0000000000
-1.0000000000,1.2768597400,-2.3176710000,1.0000000000
1.0000000000,-0.2985792200,2.2698512200,1.0000000000
-1.0000000000,0.1530221000,2.3065488000,1.0000000000
-1.0000000000,-0.0465830600,2.3234409000,1.0000000000
-1.0000000000,1.6196225900,0.3853800600,1.0000000000
1.0000000000,-1.6176291900,-2.8510541500,1.0000000000
1.0000000000,-0.9492555900,-1.6703875500,-1.0000000000
-1.0000000000,1.4672765300,-0.6437160400,1.0000000000
-1.0000000000,-0.5748264300,1.7384087800,-1.0000000000
1.0000000000,-0.4881451500,-1.5536052700,-1.0000000000
-1.0000000000,-2.4568553600,-1.0305379800,-1.0000000000
1.0000000000,1.2970087800,0.7346057700,1.0000000000
1.0000000000,0.9995800000,0.7624963100,1.0000000000
1.0000000000,-1.3242971800,-1.4651782700,-1.0000000000
-1.0000000000,1.2426503500,1.0028996700,1.0000000000
1.0000000000,-1.3174018400,-0.5653193900,-1.0000000000
-1.0000000000,0.0225412100,-1.7423373400,-1.0000000000
-1.0000000000,-1.5937386200,2.8427275100,-1.0000000000
1.0000000000,1.6455969000,-3.0442431000,1.0000000000
-1.0000000000,0.0430965700,0.6949679300,1.0000000000
-1.0000000000,-2.5199299000,0.8407884700,-1.0000000000
1.0000000000,-1.5503212600,-1.3867624000,-1.0000000000
-1.0000000000,-1.0348370200,1.2846329800,-1.0000000000
1.0000000000,-0.2014557500,-0.1439713800,1.0000000000
-1.0000000000,-1.5742157700,-1.4779218800,-1.0000000000
-1.0000000000,0.7615064500,-0.6683117200,1.0000000000
1.0000000000,1.1889717800,-0.9687565700,1.0000000000
1.0000000000,2.1217127100,-0.2898226900,1.0000000000
1.0000000000,0.1960495600,-0.7676051600,1.0000000000
-1.0000000000,0.7153905500,1.3265761200,-1.0000000000
1.0000000000,-1.0031465200,0.6763712600,-1.0000000000
-1.0000000000,1.6151416000,-0.0951700700,1.0000000000
-1.0000000000,0.0545770400,-0.6928877100,-1.0000000000
1.0000000000,-1.2193479700,-0.3729320300,1.0000000000
1.0000000000,1.7678083400,0.0722713800,1.0000000000
-1.0000000000,2.2155324200,-1.6316603100,1.0000000000
-1.0000000000,-1.3459183500,-0.2675776200,-1.0000000000
-1.0000000000,0.5229993600,1.7368905300,1.0000000000
-1.0000000000,-1.8055452700,0.9633063300,-1.0000000000
-1.0000000000,-0.2980484900,2.5624275100,1.0000000000
-1.0000000000,1.3871982400,0.6573652500,1.0000000000
1.0000000000,-0.4425335000,-0.7165464200,1.0000000000
1.0000000000,-1.7869177100,-1.0318649900,-1.0000000000
1.0000000000,-0.0888602100,1.0452211500,-1.0000000000
1.0000000000,2.7523147900,-1.0685302000,1.0000000000
-1.0000000000,1.0639949000,-1.6229105300,-1.0000000000
1.0000000000,-0.7832853300,-0.0259218700,-1.0000000000
1.0000000000,0.5948697400,1.5129302800,1.0000000000
-1.0000000000,-0.6790719500,-1.4808448800,-1.0000000000
