1,0,0.55,1
1,0.5,0.49,1
1,0,0.33,1
1,0.3,0.4,1
1,0.6,0.9,-1
1,0.8,0.6,-1
1,0.4,0.51,-1
1,0.45,0.3,-1
1,0,0.55,1
1,0.5,0.49,1
1,0,0.33,1
1,0.3,0.4,1
1,0.6,0.9,-1
1,0.8,0.6,-1
1,0.4,0.51,-1
1,0.45,0.3,-1
1,0,0.55,1
1,0.5,0.49,1
1,0,0.33,1
1,0.3,0.4,1
1,0.6,0.9,-1
1,0.8,0.6,-1
1,0.4,0.51,-1
1,0.45,0.3,-1
1,0,0.55,1
1,0.5,0.49,1
1,0,0.33,1
1,0.3,0.4,1
1,0.6,0.9,-1
1,0.8,0.6,-1
1,0.4,0.51,-1
1,0.45,0.3,-1
-1,0,0.55,1
-1,0.5,0.49,-1
-1,0,0.33,-1
-1,0.3,0.4,-1
-1,0.6,0.9,-1
-1,0.8,0.6,-1
-1,0.4,0.51,-1
-1,0.45,0.3,-1
