0.6110394133,0.3580047037,-1.0000000000
0.2624310123,0.6764332279,1.0000000000
0.9156802533,0.2605234167,-1.0000000000
0.0514724890,0.3174628985,1.0000000000
0.1629541632,0.0799356549,1.0000000000
0.9027435959,0.2183062720,-1.0000000000
0.0152443993,0.4114266603,1.0000000000
0.9600728288,0.3726559588,-1.0000000000
0.8447038716,0.7513661362,-1.0000000000
0.6459747571,0.6068525650,-1.0000000000
0.7090834213,0.0676846381,-1.0000000000
0.0796770372,0.9860037845,1.0000000000
0.4224178754,0.0248232160,-1.0000000000
0.3077735845,0.3473435220,1.0000000000
0.4059492785,0.6870995301,1.0000000000
0.5513800505,0.8774481185,1.0000000000
0.2344105096,0.9194514392,1.0000000000
0.6351688209,0.1130697113,-1.0000000000
0.8815376458,0.4308926599,-1.0000000000
0.2902470784,0.0072841985,-1.0000000000
0.8642464170,0.3142062730,-1.0000000000
0.7674260376,0.4708984694,-1.0000000000
0.8796872295,0.7129005247,-1.0000000000
0.8457404926,0.9001770538,-1.0000000000
0.9699783883,0.2979292242,-1.0000000000
0.5186242591,0.2923041825,-1.0000000000
0.1538766474,0.2113144520,1.0000000000
0.1208374802,0.9446768498,1.0000000000
0.3626886197,0.6847462497,1.0000000000
0.3400436141,0.0241830315,-1.0000000000
0.7374179257,0.3104103117,-1.0000000000
0.8052783719,0.8719884366,-1.0000000000
0.2159121002,0.7085707772,1.0000000000
0.2867992092,0.4376563293,1.0000000000
0.6360356906,0.1663964217,-1.0000000000
0.6757982308,0.6667086531,-1.0000000000
0.1590389480,0.7784251768,1.0000000000
0.9758324740,0.0389500337,-1.0000000000
0.1438471258,0.3758416831,1.0000000000
0.4993813741,0.9061730627,1.0000000000
0.9614820182,0.5010675860,-1.0000000000
0.0677442711,0.6738151918,1.0000000000
0.4354050750,0.0224512130,-1.0000000000
0.1080703929,0.6895661433,1.0000000000
0.6643851601,0.3832735711,-1.0000000000
0.9567253183,0.4962545707,-1.0000000000
0.0353419310,0.6532321142,1.0000000000
0.9842760745,0.5831187621,-1.0000000000
0.6919971394,0.9579814583,1.0000000000
0.5599953467,0.8845696072,1.0000000000
0.0872336368,0.4462078201,1.0000000000
0.7066187320,0.1437277796,-1.0000000000
0.5396378560,0.4865423634,-1.0000000000
0.6906091169,0.4477718810,-1.0000000000
0.6642295444,0.9670331611,1.0000000000
0.0788389105,0.8634678892,1.0000000000
0.8827058321,0.7680032007,-1.0000000000
0.6494750821,0.2723691328,-1.0000000000
0.5866728115,0.7369787519,1.0000000000
0.7727146358,0.6464515616,-1.0000000000
0.7978381347,0.1402452216,-1.0000000000
0.7689203016,0.5160423171,-1.0000000000
0.1376181539,0.6995903293,1.0000000000
0.7437832126,0.9054520051,1.0000000000
0.5575864422,0.9091582371,1.0000000000
0.3848074661,0.9157086932,1.0000000000
0.5728747370,0.5142813120,-1.0000000000
0.4982119406,0.6197883482,1.0000000000
0.0279424883,0.0250231691,1.0000000000
0.1473001790,0.0709546895,1.0000000000
0.8138904958,0.4410058502,-1.0000000000
0.1930992038,0.4758478995,1.0000000000
0.9381007512,0.4846073463,-1.0000000000
0.0961009090,0.2993601934,1.0000000000
0.2000811393,0.3406857614,1.0000000000
0.6670598584,0.0238901188,-1.0000000000
0.9054375898,0.2173234252,-1.0000000000
0.6211065403,0.4931672117,-1.0000000000
0.0140889790,0.9920879660,1.0000000000
0.4072032112,0.2254301292,-1.0000000000
0.4011759325,0.6170838193,1.0000000000
0.2807799142,0.4686265897,1.0000000000
0.6331944812,0.2397040168,-1.0000000000
0.8465661219,0.5253746809,-1.0000000000
0.1793877646,0.1219355848,1.0000000000
0.9460300067,0.6659403221,-1.0000000000
0.1154276906,0.4974040696,1.0000000000
0.3993001414,0.0214748812,-1.0000000000
0.6457763936,0.0967043205,-1.0000000000
0.2130073719,0.3801943808,1.0000000000
0.0539572936,0.5978476711,1.0000000000
0.0091113717,0.3067373681,1.0000000000
0.1098986564,0.7844386132,1.0000000000
0.5749644326,0.9976442635,1.0000000000
0.0213966745,0.6679910597,1.0000000000
0.7938006423,0.7853979338,-1.0000000000
0.4453960150,0.5710554586,1.0000000000
0.5217047350,0.5839024515,1.0000000000
0.7438222286,0.1010073914,-1.0000000000
0.8154708311,0.9817924677,1.0000000000
0.5151980401,0.2494284800,-1.0000000000
0.2885276749,0.1433802961,-1.0000000000
0.5154115909,0.8638582675,1.0000000000
0.3297924852,0.6714173405,1.0000000000
0.6118218404,0.4823232445,-1.0000000000
0.7707489971,0.3963020707,-1.0000000000
0.8333413785,0.2320872535,-1.0000000000
0.0203186399,0.4764592962,1.0000000000
0.8473471692,0.5885604179,-1.0000000000
0.2748875343,0.3951761258,1.0000000000
0.8162397835,0.0326583338,-1.0000000000
0.6228445148,0.7617294924,1.0000000000
0.6323004740,0.5816117947,-1.0000000000
0.3685980239,0.9726793146,1.0000000000
0.0452395208,0.2819112685,1.0000000000
0.9640448239,0.0128763165,-1.0000000000
0.5650163132,0.0801516844,-1.0000000000
0.8319331946,0.5203311981,-1.0000000000
0.8566032493,0.5103479669,-1.0000000000
0.8523953527,0.0405806318,-1.0000000000
0.0453263750,0.6034125842,1.0000000000
0.7542607189,0.2004096120,-1.0000000000
0.1487436199,0.9290136327,1.0000000000
0.1463088664,0.7302538017,1.0000000000
0.1812068454,0.5257133759,1.0000000000
0.6664480450,0.4531435638,-1.0000000000
0.7998521401,0.1956907435,-1.0000000000
0.3699315399,0.4299040009,1.0000000000
0.0508768382,0.1945356641,1.0000000000
0.5341438180,0.9051939745,1.0000000000
0.5114973920,0.0315766154,-1.0000000000
0.6291218450,0.3944294494,-1.0000000000
0.8805446276,0.6189554766,-1.0000000000
0.9880399881,0.2891363444,-1.0000000000
0.3352118494,0.8960805521,1.0000000000
0.8688854487,0.3905135398,-1.0000000000
0.5089308622,0.8011296538,1.0000000000
0.2426773658,0.3611056498,1.0000000000
0.5073501138,0.0794531165,-1.0000000000
0.4697222222,0.0202483443,-1.0000000000
0.8418648336,0.2901401700,-1.0000000000
0.5758388050,0.8538973285,1.0000000000
0.8921380873,0.8035052039,-1.0000000000
0.0281577010,0.9268005454,1.0000000000
