2.9585570073,3.3704918149,1.0000000000
2.9838157859,0.5142401032,1.0000000000
1.5016553676,1.0714399844,1.0000000000
1.1194601288,3.0752303270,1.0000000000
2.5559135556,0.8614842536,1.0000000000
2.8972534176,0.9454178859,1.0000000000
2.1519173468,0.3151171494,1.0000000000
1.8041311389,3.1996729328,1.0000000000
1.2290911816,1.4629895151,1.0000000000
2.6956207786,3.8096133287,1.0000000000
2.0356617806,1.1794408570,1.0000000000
1.6034525471,3.6533482797,1.0000000000
2.0139505846,0.1710795914,1.0000000000
2.8276325939,1.2270056300,1.0000000000
2.6588218782,0.0362650960,1.0000000000
2.2686536177,0.6358100973,1.0000000000
2.2656397378,1.5674212646,1.0000000000
1.0183708154,1.5079603218,1.0000000000
1.4721514595,2.9109485592,1.0000000000
2.1132604224,1.8355898376,1.0000000000
2.2504561750,0.0246135994,1.0000000000
1.3229644819,2.9856385189,1.0000000000
1.3908733924,2.1700538579,1.0000000000
1.6959991105,0.9684184775,1.0000000000
1.6227523956,3.2191541833,1.0000000000
2.3689208469,2.5133175596,1.0000000000
1.6672268243,0.0258239418,1.0000000000
1.4006863371,2.3044757040,1.0000000000
1.7715726316,2.7495910493,1.0000000000
2.6161118367,1.3788160548,1.0000000000
2.3020184695,3.9691384938,1.0000000000
2.7228771564,2.8846450808,1.0000000000
1.8401422256,3.2405961100,1.0000000000
1.5635896761,1.4808566121,1.0000000000
1.9665966557,0.2823506761,1.0000000000
2.3945780449,2.3562332432,1.0000000000
1.3360356830,0.9764408488,1.0000000000
2.9923472933,0.3701878644,1.0000000000
1.6369729975,3.0138442536,1.0000000000
2.0574406598,0.1006051102,1.0000000000
2.1238961520,1.8792163600,1.0000000000
1.1019665906,2.5717074863,1.0000000000
1.1030146478,2.6342381993,1.0000000000
1.9831361852,1.4833085548,1.0000000000
1.3403455730,0.4646285348,1.0000000000
2.6872893907,0.7452892352,1.0000000000
2.7018629528,1.7845648205,1.0000000000
1.9445791417,3.8560426416,1.0000000000
2.4073994216,2.7043216417,1.0000000000
1.8962912519,0.2648477025,1.0000000000
1.7028337071,1.5554376280,1.0000000000
2.7217607177,2.1956553727,1.0000000000
1.3065097102,0.9475654249,1.0000000000
2.3952461471,2.4482180289,1.0000000000
2.4309246748,2.8734159512,1.0000000000
2.2010728439,0.4207369198,1.0000000000
1.9053733991,3.8915814859,1.0000000000
2.7397844214,2.3304722654,1.0000000000
1.6511935170,0.0645185900,1.0000000000
2.5610897841,3.9268913330,1.0000000000
2.3582494990,1.0138559076,1.0000000000
1.3074532814,0.5982367994,1.0000000000
2.5337622915,1.5209710243,1.0000000000
2.3876383890,0.1996467522,1.0000000000
2.2061638768,2.5685290860,1.0000000000
2.5056428010,3.2462771412,1.0000000000
2.1619677777,3.4428035293,1.0000000000
2.3143177942,2.8415082858,1.0000000000
1.4555012607,2.5705179049,1.0000000000
2.5526843322,2.4241729631,1.0000000000
2.3978787244,1.5932016909,1.0000000000
2.6587684850,0.0694527933,1.0000000000
2.8110127961,0.7359740001,1.0000000000
1.5652261789,3.2899679564,1.0000000000
1.6038141159,0.8131487484,1.0000000000
2.2272487943,3.3475981576,1.0000000000
1.2782723782,0.7663055403,1.0000000000
2.0274364174,1.8276515166,1.0000000000
2.7824408564,3.5946207638,1.0000000000
2.0740665856,1.1729929857,1.0000000000
1.2841476452,0.2308802058,1.0000000000
1.4560558616,1.0797136715,1.0000000000
1.5485280963,0.1060433796,1.0000000000
2.0948494148,1.9586456639,1.0000000000
1.9533217575,1.5627810291,1.0000000000
1.8680912708,0.6184804956,1.0000000000
2.8383799387,0.3147225783,1.0000000000
1.2478986226,0.4826924813,1.0000000000
1.8275519837,1.2141721894,1.0000000000
1.3773565259,2.4814395935,1.0000000000
2.5361071252,1.7220472261,1.0000000000
1.5871013865,3.6263997087,1.0000000000
2.8074213202,1.9794201253,1.0000000000
2.1299871112,3.0442015824,1.0000000000
1.2843568804,2.6126949992,1.0000000000
2.4789295918,2.7499523054,1.0000000000
1.6998630250,3.8704561117,1.0000000000
1.0630290198,1.3475899558,1.0000000000
2.1104276705,3.2883150647,1.0000000000
2.3103671839,0.4997022401,1.0000000000
1.6550625930,0.2666626327,1.0000000000
1.7030472986,1.6365165965,1.0000000000
1.3837684226,3.5242712417,1.0000000000
2.5012910775,2.3526682422,1.0000000000
1.9054678025,3.3486750511,1.0000000000
2.3212317494,1.0008029045,1.0000000000
2.9296247246,3.6774496110,1.0000000000
1.2194409022,1.0689802389,1.0000000000
1.0973403175,2.7068611716,1.0000000000
1.2554357316,2.3440062953,1.0000000000
1.1165981394,2.6434743621,1.0000000000
2.9243873824,2.3719511662,1.0000000000
2.2933322387,2.6216928176,1.0000000000
2.9922322932,2.1461957975,1.0000000000
2.6011763605,1.6899247784,1.0000000000
2.7829318719,3.9853462276,1.0000000000
2.3202449646,2.2536133017,1.0000000000
2.7312355377,3.1584847957,1.0000000000
1.1768642158,1.7323705082,1.0000000000
2.1620344860,1.2828295811,1.0000000000
1.2128396409,2.9190266549,1.0000000000
1.3797984282,0.3447589322,1.0000000000
1.3981123485,0.1264367334,1.0000000000
2.5585723811,2.8724861645,1.0000000000
2.4193036524,0.1519298038,1.0000000000
2.0249865193,1.3342290750,1.0000000000
2.2433059679,0.4056405997,1.0000000000
1.2630022692,1.1605407582,1.0000000000
1.0323299394,2.7470995401,1.0000000000
2.6396644592,3.4265396472,1.0000000000
1.1365404469,3.0518485893,1.0000000000
2.4926364873,0.5306347599,1.0000000000
2.6060030836,2.0149211498,1.0000000000
1.4248542529,3.5285216745,1.0000000000
2.6700325858,0.9763364801,1.0000000000
2.4528400713,3.8277044596,1.0000000000
2.0546165436,2.9454695390,1.0000000000
2.9017992177,2.2721456396,1.0000000000
1.6643912931,2.7461010972,1.0000000000
2.5882030904,0.2722952797,1.0000000000
2.8329024138,0.0305564851,1.0000000000
1.0822923906,3.5603458495,1.0000000000
2.6576672686,2.4928183267,1.0000000000
2.8357196045,0.8167079774,1.0000000000
1.1025775916,0.8924315118,1.0000000000
2.7015953862,3.7958109806,1.0000000000
1.8237590193,3.5377757328,1.0000000000
2.6655412219,1.1760487047,1.0000000000
1.0984465492,3.1452559943,1.0000000000
1.3386126265,2.4304023392,1.0000000000
2.8069795045,2.8849423072,1.0000000000
1.8233137969,2.9577607659,1.0000000000
1.3471832308,2.6002810260,1.0000000000
1.8820017480,3.0939280725,1.0000000000
2.1907186566,0.0880533430,1.0000000000
1.3609046474,2.4575818997,1.0000000000
1.6280224041,3.4667823073,1.0000000000
2.8801292302,2.7957369967,1.0000000000
2.5718086390,0.2915045848,1.0000000000
1.4595404920,2.3604703851,1.0000000000
1.1928587975,1.9852247814,1.0000000000
2.7523285358,3.1508164115,1.0000000000
1.7707315149,2.7860956367,1.0000000000
2.4147588604,0.0528423864,1.0000000000
2.5389419587,0.7774164566,1.0000000000
1.2789645243,0.1810756804,1.0000000000
1.4552854871,1.7547372807,1.0000000000
1.2619617135,3.0873187580,1.0000000000
1.2279497691,1.8531359803,1.0000000000
2.0444967444,3.4478967132,1.0000000000
1.5548033624,3.5891483097,1.0000000000
2.7972313664,1.5637670686,1.0000000000
2.1694293154,2.6683110154,1.0000000000
1.3309573155,2.0601369543,1.0000000000
1.8536107035,1.7011274406,1.0000000000
2.8732924088,3.1651198496,1.0000000000
2.5797150944,1.1391897343,1.0000000000
2.4227398498,3.8000989256,1.0000000000
1.3923017550,3.6942933131,1.0000000000
1.6584550291,3.6317657005,1.0000000000
1.0226005876,1.0363150303,1.0000000000
1.0019747831,2.2248680020,1.0000000000
1.7403839760,3.5074740150,1.0000000000
2.5621276144,1.2204642442,1.0000000000
2.5280758995,3.7382566791,1.0000000000
2.9836776173,3.2998189722,1.0000000000
2.0977102644,3.4415199384,1.0000000000
1.3059217946,1.7756768023,1.0000000000
2.9031592965,2.1957827135,1.0000000000
1.4323364016,1.9798240955,1.0000000000
1.1113110470,1.2298926940,1.0000000000
2.1770180992,1.3179109905,1.0000000000
1.7459424877,2.4417351023,1.0000000000
1.4420826987,2.6405858807,1.0000000000
2.9894127603,0.3584343010,1.0000000000
2.0475901912,0.3043234814,1.0000000000
2.9294339095,2.9850732104,1.0000000000
1.5560312202,2.8037128958,1.0000000000
2.4381793153,0.4600849809,1.0000000000
2.7602670126,3.4400483650,1.0000000000
2.8987490218,-2.2661722100,1.0000000000
1.7655715689,-2.3481527775,1.0000000000
1.7417305060,-3.8577506654,1.0000000000
2.4286506429,-1.9544684242,1.0000000000
2.0418790004,-0.9644961411,1.0000000000
2.3650693410,-3.4288365680,1.0000000000
2.1918938819,-3.5894052178,1.0000000000
1.6667071234,-0.5283550084,1.0000000000
2.2053374318,-2.0447714977,1.0000000000
1.2055645560,-0.6807855785,1.0000000000
1.5444143784,-2.7930087798,1.0000000000
2.1819835348,-0.5663318594,1.0000000000
2.1158798685,-0.2204898565,1.0000000000
1.6003124967,-2.2352223801,1.0000000000
1.4269147586,-3.7067554917,1.0000000000
2.8551931582,-3.8344163759,1.0000000000
2.4845858534,-3.4628250765,1.0000000000
2.7072555399,-0.7726193739,1.0000000000
2.6801389718,-3.9607592440,1.0000000000
1.7835178764,-1.5377216501,1.0000000000
2.0994931718,-1.7264270386,1.0000000000
2.9515139547,-0.0200545762,1.0000000000
2.2083087351,-2.5850794684,1.0000000000
2.2505963819,-3.7206985390,1.0000000000
1.9647588489,-0.2396718617,1.0000000000
1.6240893626,-1.5135276827,1.0000000000
1.8101685518,-3.3570849524,1.0000000000
1.4772607506,-1.7296650808,1.0000000000
1.2320404263,-3.9405296842,1.0000000000
1.4825208714,-0.8082680731,1.0000000000
1.3375984493,-1.2899884062,1.0000000000
1.9914748788,-1.0663358650,1.0000000000
2.3141790798,-2.5443583148,1.0000000000
2.1148429393,-0.1108020209,1.0000000000
2.9823784954,-1.6958584537,1.0000000000
2.0150203276,-1.4339690118,1.0000000000
1.9854663273,-0.4051231937,1.0000000000
1.2092025779,-0.6374572513,1.0000000000
2.6594234249,-0.5829196084,1.0000000000
1.7657610043,-1.8794904316,1.0000000000
2.8152781011,-3.1075940471,1.0000000000
1.9411974113,-1.8388674140,1.0000000000
2.9712624493,-2.4320204474,1.0000000000
2.5625272178,-3.1240715206,1.0000000000
2.5743808925,-2.9118188559,1.0000000000
1.1584176167,-0.2503415988,1.0000000000
2.2967157508,-2.6933480001,1.0000000000
1.6229997471,-0.0712923745,1.0000000000
2.6871769015,-0.8261270260,1.0000000000
2.2732777875,-0.4942138346,1.0000000000
1.6342565483,-1.7856897794,1.0000000000
2.4392758259,-3.6205369472,1.0000000000
2.5238382603,-3.6075930125,1.0000000000
1.4553003648,-2.6811118074,1.0000000000
2.7011456989,-1.4468021930,1.0000000000
1.6506871678,-1.2447586605,1.0000000000
2.3070725970,-0.7464622450,1.0000000000
1.4008610570,-1.0774170603,1.0000000000
2.1171137285,-3.8520660048,1.0000000000
2.3836493376,-0.3918853438,1.0000000000
1.2118395578,-2.4169567021,1.0000000000
1.5112376045,-0.2496548805,1.0000000000
1.7968872902,-0.1308967756,1.0000000000
1.0577208694,-0.3767132036,1.0000000000
2.2911894216,-0.4327760176,1.0000000000
2.1317624205,-3.8008274647,1.0000000000
1.1785234969,-0.6335768421,1.0000000000
1.2205501223,-1.2174774958,1.0000000000
2.8469819663,-0.0235452457,1.0000000000
2.0871086087,-0.7911726879,1.0000000000
1.1927593518,-2.2440563072,1.0000000000
2.2502886733,-1.8259521752,1.0000000000
